Account,Failure,Success
4493a8d38776f690a0b661af37a30cfe,0.0,100.0
45254f24176b5f4014d328f4b24c9537,0.0,100.0
479c3b117877156329c2b59da92dcca1,0.0,100.0
4aff075630a02bbed130800cdbb9cf47,45.0,55.0
4b04a686b0ad13dce35fa99fa4161c65,28.0,72.0
4b330002dec7431d835ebc2491091e68,100.0,0.0
4c37a6b2cc40bc0005dd2efeaff3d882,50.0,50.0
4d1180e592869543e75486faa4eb9d23,33.0,67.0
4ea9b037e7c65db8b57fd83db2fa9655,62.0,38.0
4f4b5b9aa70e09f4baa8ea207702d42e,18.0,82.0
50f7de035c26f1b799c2a27d7e427e76,0.0,100.0
519626a6bcb58aec01cd1cc6cdb0dbbe,0.0,100.0
52532047ef2fd6ca1051fed4b3b6086f,0.0,100.0
548c579b82d70ac53cf18c68c0f505e3,13.0,88.0
54ed85e7af8edc78637654cb4a89040e,0.0,100.0
587b7f5fe70b6ee17ec29beb9f57ccc0,0.0,100.0
59404eb3724b7c849bb4debb821f30a2,0.0,100.0
597e056a5873db884c0fe266918c9f07,8.0,92.0
5bc0e44accee3ad26b2a39c3b2bf91fc,10.0,90.0
5d6b626c7966fea8ed15b90188f75e84,82.0,18.0
5dd3e474f6e08e3316ce5e3bc36c666e,6.0,94.0
5df7657a7d6b119029e5ad06fe039644,0.0,100.0
5e1b18c4c6a6d31695acbae3fd70ecc6,100.0,0.0
60e715fb31d75e7bc320fbf73fe302fd,0.0,100.0
614a24f6c582e220ada177041bab94fa,35.0,65.0
621a4871372666a81e155c504c0c9210,0.0,100.0
6287301725508b970188e48bdc5eb56b,36.0,64.0
6606bbb5c042f65f072ba5382febc66a,0.0,100.0
6705d77f2d837e528fb0edd21579e9c0,75.0,25.0
6a2240eb9b32ca09d8400877500ad08e,100.0,0.0
6b59f92676fd007e9cc45d7f3fdd51f4,100.0,0.0
6baadc89159617043965f9e1889224e7,59.0,41.0
6c0aa5ae1b6aadd1cfe5f1151b1a6c60,50.0,50.0
72c25197b6a491816d9a84b42d7205f0,4.0,96.0
731d1ffc634f4e5ac44b01592b12a0ad,0.0,100.0
773ac275840384ef9c3704eae98ff82a,0.0,100.0
783789429d08b80f58e54e2c76fd6d27,0.0,100.0
786723d8a8743466b6206c86f2970f2e,91.0,9.0
79705d796c8685b3324f363a757e4f58,0.0,100.0
7a8c5bb149dd17a1ead52c15e3ed4f47,28.0,72.0
7c3aa93f86af77d8b1071d5fd2b4c91a,8.0,92.0
7c924348fee2c3850fb289bae8431bd2,100.0,0.0
7d571ef48d7c44ec949687e28abcdf30,100.0,0.0
7d690f908a916c953eb7fa4f949b548b,0.0,100.0
7fcbff32ba6970c5a98efe594b17c6a8,2.0,98.0
800ca5c1483432d248c8104d60a0db71,47.0,53.0
81ed4d7130d22722194f33b1ab0f937c,100.0,0.0
83bc0f331844906bb0365db10e40f714,48.0,52.0
8410d493ab02b59ce1f6b4803d9dbb38,0.0,100.0
8505785391a374b0d4f3b0e05b8f42c2,18.0,82.0
88e3fa7a7462c4ce017655ee2ea2ad46,80.0,20.0
897a5062eeff3886cb3df9d774e31cbb,70.0,30.0
899f8a1e3c79738fa39712ca986c88e7,100.0,0.0
8b649862360f1c2b5ccee333c282b1d4,84.0,16.0
8ca33d44648cc9feecef21e5a7123291,100.0,0.0
941e1aaaba585b952b62c14a3a175a61,100.0,0.0
95c8f422f9c3308d391cbcefae21d5ad,14.0,86.0
95ef1128340226d8325ba751bfac05eb,1.0,99.0
9878253904482726e741460a99adba86,0.0,100.0
98c276f81830f180636353e12a56cfbe,0.0,100.0
9a5a511ca4f18a61719b12acf46f14c0,15.0,85.0
9c635fe772c9b9d27470d6a7b5ae69f2,0.0,100.0
9cd140e02215cbdb699bbeb53e57ac96,0.0,100.0
9cfc99e322c9ce9f0fcfe1843113b472,4.0,96.0
9d00670c8e26b15fdd085a04a256683c,28.0,72.0
9ec842d5f046f2a1b92531d913349940,0.0,100.0
a02f16107bfaf3ec05880f999ebe0523,0.0,100.0
a0c5216bf6f3fb7bcc2200e78618c778,0.0,100.0
a19fbff55f49a023807bfe3ea9a9946e,0.0,100.0
a1fdbc71f5161bbdc010209c018587d3,47.0,53.0
a516a87cfcaef229b342c437fe2b95f7,100.0,0.0
a7921ea22e084f4c3f660b30749325c3,0.0,100.0
a9df2255ad642b923d95503b9a7958d8,29.0,71.0
aa697f0eacb3eb8f73080b654c3edb4c,30.0,70.0
aaea265a9054b3b8c5df99c64685ec2e,10.0,90.0
b09ba312974bccb95fa44b4eec467373,0.0,100.0
b4049e3fde920ab9e5af9f47b292a6c5,0.0,100.0
b52340b4de4566b804c9880aa0b4af5f,0.0,100.0
b60adcb70283fea07596c9a73ddfb899,89.0,11.0
b615d5b3a169201820354c77fb4acfba,83.0,17.0
b7abfd7a9b8eed35add9a69d87eb46da,100.0,0.0
b8e4e4a2f63a80248fbe27cf57a24b34,100.0,0.0
b912bf47e2c28af9cc19658d3cd935d3,100.0,0.0
b9bd86411ab7be06a57612b91c7ef221,0.0,100.0
ba3d4749adb913a6e08f4391e8d903ae,0.0,100.0
bbf96de4c6f2f00573a56c0bec2a1cbb,0.0,100.0
bd8a7c118603affdc7ef4c9258b24fcf,100.0,0.0
c107528e73e8598530e5ca306eb40503,33.0,67.0
c150275626bb4cfe3f7885074cc2b8d7,6.0,94.0
c28d7fcab728585c954bfc481edb2f43,5.0,95.0
c308dbfc240759680e659bfccebc1bb2,19.0,81.0
c3d19da395f25e25fb4fbf1545fddce0,29.0,71.0
c44bfdfa0357e84e7243173b7bdee5a9,0.0,100.0
c471696beb14dcf27c43d37fe49f7250,0.0,100.0
c63617a9a72525823735487489f14ac5,2.0,98.0
c6eb87251fae45835f27ecee7f826604,29.0,71.0
c76daa000da32fc0e450bc0527a165b1,100.0,0.0
c7b203a94cd31b341f845d6903b80e62,0.0,100.0
cbe674ba9bc1702bf55e91103db4a022,52.0,48.0
cbef46321026d8404bc3216d4774c8a9,100.0,0.0
cd8d5260c8131ca7aeea5d41796d1a0a,20.0,80.0
cf9a242b70f45317ffd281241fa66502,0.0,100.0
d02e9bdc27a894e882fa0c9055c99722,0.0,100.0
d218eacf73742a86e2a8657e833fec01,100.0,0.0
d26bc3c884417b69a0b975b5bc34f344,9.0,91.0
d2804bda02d05ee5868227fb24f13c98,100.0,0.0
d2d2c6e2445eef2bcff6bf0fdf69846c,3.0,97.0
d5d5754b7f029ea69190cee5ea20cfce,0.0,100.0
d607cb39183721ffdca411d397c2db0d,2.0,98.0
d626dd0e6150aeaad279e4f4bdfad8ab,62.0,38.0
d867ac1eb97bfb5268f09f638bee0f84,0.0,100.0
d90c17e5b4ecaff89ca8db985b53a29f,50.0,50.0
d967a34de1e25c7e200cab791cea8f58,0.0,100.0
dab49080d80c724aad5ebf158d63df41,6.0,94.0
dead87a4c00de43486ca1c34d9b33c3c,15.0,85.0
df12ecd077efc8c23881028604dbb8cc,3.0,97.0
e1ad6ffc6195076ffef9077d6f57e4ed,0.0,100.0
e25ca237a194723ab3c86e793660ef21,100.0,0.0
e3408b14ade248d885082d48e13af8c9,95.0,5.0
e5d0a99e3684733914f594116839e0c2,15.0,85.0
e77d11d5a1d68816f2439e6bb526894b,100.0,0.0
e95dd09739400da1c5e9da803cb9e4aa,56.0,44.0
eb2dfc3e9ab84de7c901b64f7c4a409a,0.0,100.0
ecc008a2e2e0a62395ada91aaf5d6236,0.0,100.0
ef5cbcf7359e5a5eb68d9df632539af3,100.0,0.0
f1740a30d58130f2cb142c85ba008a50,0.0,100.0
f3e6975bb3f68258d54f8d9c3bc06204,13.0,87.0
f481464eecb83ca952937d1f7e24908b,0.0,100.0
f8b9c9905a91ffd593f4ddc8293eb900,100.0,0.0
f9915a71fed113978ef38aca492f4753,0.0,100.0
fa1839c55070bf5cb53fd4a2e523641c,100.0,0.0
fb68f525a19d89290c6979ed51af3110,50.0,50.0
fd8b568e665b8506d640290c654c51c7,46.0,54.0
fe10b3c08a1273145b1df65fc4ba484b,0.0,100.0
ffd23cc99af9c1d6a7192ab61ff5068b,50.0,50.0
014e9a539b0a40ad7f66d375722ec86e,0.0,100.0
01ee2e65c1b26551bda7abb393ac860c,100.0,0.0
033ee034918011e4e34a7f97d464261f,54.0,46.0
0443e6bc05a750749b9438bfb7edcfa4,0.0,100.0
06908932bbf6e2930a902e9597fa5e58,0.0,100.0
06e3ac5cb151f7b703651265a753506c,100.0,0.0
07cf99106d3a6cea16bbec0a67c2de2b,17.0,83.0
081c09225f5f0932d5dff03f505f3089,0.0,100.0
0942033ffb34a2e687227b7d0b5aebb3,0.0,100.0
0a46864eecae49a324586ad2e2a1d2a0,26.0,74.0
0a7d7a81e8e3a20e4c34748e98ef45f6,32.0,68.0
0e1290a0f5dd521ac317b2fa20bf511a,100.0,0.0
0e5b1c1f07951111a99a8b8a7a6b58b1,0.0,100.0
0e7e392d9cdf9f492d0140a347e650c5,0.0,100.0
1016525395a57d3582edf0b6402ff848,33.0,67.0
116c57ce18c1d5b3b2d41dc9255a8d6e,100.0,0.0
116dc4b9cd1faf32bc3bb9d47be29a22,100.0,0.0
11a3068dc8264bacd2a731440bb0dc92,100.0,0.0
1319c26b37ea5c6413750b06f30f6b6a,3.0,97.0
13a06756679a18e70b4b692c9724d329,0.0,100.0
140f6969d5213fd0ece03148e62e461e,83.0,17.0
146e3dc9b45fd6b81c3788f0dc896dc8,100.0,0.0
15ae3b9d6286f1b2a489ea4f3f4abaed,57.0,43.0
167b07d756acd5b288f3b8ad0e06673f,98.0,2.0
16e4e18e4779ab2edc89086b1989759c,39.0,61.0
16f8e136ee5693823268874e58795216,0.0,100.0
1a95a34d609c80482beaf440a005e271,5.0,95.0
1c66f4627f1b9679f8db47d1287d7e98,4.0,96.0
1d332a2954b1ce91e36ee87a34e286b2,69.0,31.0
20e06ccf8995288d032238847b531adb,0.0,100.0
2174994073b21a2d802bd57841eee4ad,53.0,47.0
238e625ff1f20b656f8986f42a76092f,18.0,82.0
23b502ddef112ff35f1c35f265ddc70c,9.0,91.0
283aa4a76808d58cfa74922e2fe228b7,75.0,25.0
298f48971723a9b9b49c7fcceab49439,33.0,67.0
2a3b24ea06db696d1098c0e93d2abfc2,27.0,73.0
2e5c2cb8d13e8fba78d95211440ba326,100.0,0.0
2eb8302605d2cacb6457d1f4af221875,100.0,0.0
31415e86b6cfa88ee7580b08922c0dca,33.0,67.0
3184d7ab8c358f5a198cbde93131497c,0.0,100.0
32b37189d500243b8277718b2ebb9192,0.0,100.0
35f4a8d465e6e1edc05f3d8ab658c551,4.0,96.0
388e604d61ff6d9f655d4eea2ddcbbc8,30.0,70.0
3a74197713008020a939fa3566b1f543,100.0,0.0
3af72c083ddb534a6fe310bc744b5809,26.0,74.0
3bc412ad4910c19f6710515540190792,0.0,100.0
3d7d9461075eb7c37fbbfcad1d7042c1,4.0,96.0
3d8a0e750ff4f9b65d2c112a7095d1ce,22.0,78.0
4056cba83ccdca089bb5565e4b64680f,100.0,0.0
4129e674ae0510c5453aff0b3122a713,0.0,100.0
43ae9925db5ddfb25bf7f772d8069788,15.0,85.0
4428d361dbb6f73f849bf17d85c0aee7,6.0,94.0
456680b27cd6e23b4ccb5f32e4ec6e57,23.0,77.0
49cd1601c39bdf6d421d905d583e366a,0.0,100.0
4b438fa04c98922aaa349d0334d4a282,44.0,56.0
4b813ce1f21d2f947fe165387b49de60,0.0,100.0
4b94f01be364f47c025eecf9b80d5bfe,96.0,4.0
4bad5bff81a6c882200496950260a6e1,60.0,40.0
4c320a31119cd5d8114fc81267c53f23,0.0,100.0
4e688af00e7dcc3aa74cf59301228626,57.0,43.0
4efa2dce0e842cbc488548530dd8bf01,94.0,6.0
5087a1fbd11fc3d96dc93b3e11376bda,100.0,0.0
513d6bdbaed51319e9aa9f84a7f7518e,100.0,0.0
51d77b425e84359a1f4b46c585879681,50.0,50.0
52cf16b573a97bddb9aea03cf5710746,21.0,79.0
5400e6a610e6cd7c83555d8d67bc452b,100.0,0.0
55ea27b4b82dd858f2f7d75cb01f221a,50.0,50.0
56aed3ec63810440e42262cc100c4820,100.0,0.0
5b2f91eda2aee3980052365e828986cc,100.0,0.0
5d79099fcdf499f12b79770834c0164a,13.0,88.0
5de467a7575b9538de41b90d8df790b7,100.0,0.0
5e38c6c14e095dd7b30db8c0fdba643a,0.0,100.0
5fc78eaa477c004f02bd794d43e3c378,52.0,48.0
604ebdb5dbb32745b0fb566c62de591b,29.0,71.0
60ff8e3e762262c7e36740e111c0aa61,100.0,0.0
6171f623206dfd1e35a131bd2d9e74ac,100.0,0.0
636fa06b74cdd6a17452e1e1ece7e7d7,0.0,100.0
68d09dd5c421c971ce49a02d8e3b3e83,0.0,100.0
6a30bf1cd3a822b858025a0b1f861330,44.0,56.0
6b1c40c4c217f0e7a5f7f70a92cc6735,100.0,0.0
6c19fec38725c11d5983f36ecf92f93a,16.0,84.0
6ca8bd680dac1bb9924d6ad39c81de5c,52.0,48.0
6ea9ab1baa0efb9e19094440c317e21b,34.0,66.0
711dccfb52e41f338d36458ca11cc876,0.0,100.0
729f48eb079c2f9bd8aac4d8f6dfbfd5,77.0,23.0
72ff247339a16a5e0850f7801504ead1,23.0,77.0
7327d15e9dd1d6d493fe808f9083e24a,0.0,100.0
733a861e3d2dcb5d88a38820fe8cd4b2,100.0,0.0
73e948cae9bef7907288257056ad33a0,100.0,0.0
765812833515fce06c971624f85391da,41.0,59.0
76eeed280f64fd4a67c3f0fd6b9f0ada,100.0,0.0
7840486d157118e50c7ec204618abb3f,47.0,53.0
78dc319ed858c2aaaddd5cf24505d4e1,0.0,100.0
7909df6ac8d2838b20551ee482d46fb6,4.0,96.0
7a2c5f44c553096c00bd05e62c4f3771,0.0,100.0
81448138f5f163ccdba4acc69819f280,12.0,88.0
81dd4df7529a4765132f4425191d1715,100.0,0.0
83bf29a1e7fb5f7afa57187371bdd6e7,67.0,33.0
840b2c22efca496f247caa4063cadd8c,100.0,0.0
84d9ee44e457ddef7f2c4f25dc8fa865,79.0,21.0
84ff7015cca989303244d13f1a8146fd,40.0,60.0
86cafc1b6504438634fa0e9a25080ff1,100.0,0.0
882d23545f95e15c6e05355cd457d0bb,16.0,84.0
8b23716b7bceb1123ebe2457a756dc13,62.0,38.0
8bf1211fd4b7b94528899de0a43b9fb3,7.0,93.0
8ce2eb65de03109e27fc0d7973ab2797,0.0,100.0
8ce5d989374d216a867cdc8871484b43,6.0,94.0
8fc809ece3a7035b85c0a9667c1cac07,0.0,100.0
8fcbcbf224af35d5f956a1a130552b59,75.0,25.0
913eb3f7a1d5e28b3f30b2dda4f5569e,79.0,21.0
9191b0a3b4c41e6732dbb644bd52d6fc,0.0,100.0
91991ec9a7dc08f047a200df0c0a7af0,37.0,63.0
91bb27109949e95a96c563d2d4222604,0.0,100.0
952dcec392ca2f4667f334b1f8853370,37.0,63.0
95ca43b0dd15e6c2017380002b8b3851,0.0,100.0
97975a2bc49e8c5e9a69022c9bf9a046,0.0,100.0
98c39996bf1543e974747a2549b3107c,21.0,79.0
9a2327a2fcc570914ce9c9e61581cbf8,9.0,91.0
9b4a083fe5045386621ccbf6bb01abcb,0.0,100.0
9cfe5db52ec297b4edb475fd437b3530,0.0,100.0
9d818a0585a5b089adc25793fd466874,50.0,50.0
a0ded2409ac6c2c2cd77d11e3f03a357,100.0,0.0
a2b3cbe949d6c9cdd5e41ae444be14f5,100.0,0.0
a3545bd79d31f9a72d3a78690adf73fc,63.0,37.0
a448e9bc07513a63d834e64009143178,80.0,20.0
a4ccc8719a8ba70adb84997ac4148048,8.0,92.0
a4f08f8b59aa3a316ddfa0e47884e118,0.0,100.0
a69d15dcf6d76d9d056662a38a11392d,100.0,0.0
a6a87ed8d5af6aeff8d859ffd50c5db0,0.0,100.0
a6cae5623d9d6b8ab35132faf5e02bc1,11.0,89.0
a874cfb0e01e3bfd6da13bb3d513c3f7,0.0,100.0
aa669fe24aabb489080c05a96e7f594b,0.0,100.0
ac9409d10ea7b978d52b9e977ef787cc,84.0,16.0
ad84a0f16b417e91bb6f070d5b76a999,24.0,76.0
ae0bf1def93583b6d5e1cc402d640eb1,100.0,0.0
aea5525e5aa202e1efd5895c330110bd,100.0,0.0
b20ab15a36e8643d52041a1cbce997e5,0.0,100.0
b2a4e73b05f071e8167cb2ff945a2ffa,22.0,78.0
b2f0e554933590c8f15dbb37e59d2120,80.0,20.0
b3d535661b8f07d8a9fc36fa6c7b05c8,12.0,88.0
b3f7bb40292f61fa966cb2a8a4cd339d,7.0,93.0
b4f1013b4a92d53a20b4492ca202ff2b,90.0,10.0
b667279b6400b4c05f3b5c4241e8bf7f,50.0,50.0
b6f5a67bcd2f8ec4ff7e5eff7d14554c,0.0,100.0
b83aac23b9528732c23cc7352950e880,50.0,50.0
b8452120100ecb4b0ee9eeb2a570fcd7,6.0,94.0
ba85b1fdaab8f50fc116a55a29fe591c,47.0,53.0
bee97a6edf4a7793afcdbb8d30ee67c9,38.0,63.0
c1aeb6517a1c7f33514f7ff69047e74e,100.0,0.0
c26820b8a4c1b3c2aa868d6d57e14a79,39.0,61.0
c3c80d6099f861d4199ca0372b9f96c3,100.0,0.0
c5258f635ef84ce39b9a5f8aaf03a33b,100.0,0.0
c526837ad41a5fab7c87fe6cedcdb584,6.0,94.0
c81e728d9d4c2f636f067f89cc14862c,19.0,81.0
c858c3ad63668cb33842d65de826d804,99.0,1.0
ccdbdb00bd84292973f3b29181a2b310,47.0,53.0
ce4a5cd2d961ac2c758c43c3c2b72caa,100.0,0.0
cfbc6c5cfb8a3e10fab12aa3512153df,8.0,92.0
d00dd56b0a7e808065664f82c16eb658,36.0,64.0
d05b37d162c71fd3edb15a32dd809e22,77.0,23.0
d0dde6436da522405cd6419e75637983,0.0,100.0
d0e90680d661da7f891673e2caea4d98,94.0,6.0
d1d6e4e428da3798f5d662cb3c8cd74f,18.0,82.0
d463e4eafcfd7a2c779b390efdb813cf,0.0,100.0
d9df28994e8a318d20f4a2598f5f16c8,0.0,100.0
da5ac2a4989f1ac70e4dec5ae331f9ca,100.0,0.0
dbb07855b8d7d2bce26bdab6a84a31bd,46.0,54.0
dd39400710867187ef39d00d99991082,100.0,0.0
dde2cbd066f964bf63dcc323945aecae,0.0,100.0
dde31f49621b69aa8cec247ccad5beca,35.0,65.0
de3c1a733c9c51de130bc7ae775fd930,20.0,80.0
df27596a3dd34a5f3f6783241111623e,28.0,72.0
df4a1c09d895e9cafa606634d20791bf,0.0,100.0
dfd5373ae2c8be8b2b4288429c1d4a85,10.0,90.0
e0f96ed59ac42c9e24434ab977bc8ae5,14.0,86.0
e21cc1d36a6a93d33f9b72adfea44b8f,26.0,74.0
e41576c2d63eab99e7d7209204739ce8,73.0,27.0
e4ab8ee6b520ad4cb99d124ea0e3a493,0.0,100.0
e4f26beeb0ae24b92ffd355f5e9c5fda,21.0,79.0
e53ba686b7ad2ec7825f0f4afff80a1b,0.0,100.0
e55dec78c9a8c28501b7405593adca2a,0.0,100.0
e58aea67b01fa747687f038dfde066f6,61.0,39.0
e6e31529675d0ef99d777d729c423382,64.0,36.0
e7a0ac723159df05cb1edaa7683e1a53,8.0,92.0
e7d5d2680db41c2f20b454ca2ef90401,85.0,15.0
e834628a514af2290509181bf4348c6d,69.0,31.0
e9631bea70bc3ae4018bff0eac2c0986,0.0,100.0
ea180f1ea30b6bc86621e2b4d41d7605,33.0,67.0
ea37cb561bc490cac9a90776aa08d1a8,0.0,100.0
eb2f0fc72f358a3663182913cbcdb32f,0.0,100.0
ec4f1bd61012641a6eb0aa63cd06cf39,100.0,0.0
ec5aa0b7846082a2415f0902f0da88f2,100.0,0.0
ecb320400c786ebba312e2ccd86e7490,16.0,84.0
eed2c82361d3923a13a3dba8d10e8715,0.0,100.0
efba0d602748d6f5066384a22b186e5b,42.0,58.0
f1298750ed09618717f9c10ea8d1d3b0,100.0,0.0
f25a418b357e97b19bcc1a3eda1ac864,0.0,100.0
f334c47648f6c8f9eb0bc8c416f217a2,80.0,20.0
f57bd0a58e953e5c43cd4a4e5af46138,27.0,73.0
f5e68137ef13aa748b087caa061fdf94,0.0,100.0
f614dcb06ea2d91916df976112cbefcd,100.0,0.0
f69fa2398b84837cc8852e447e161e3e,11.0,89.0
f73f24c01342e629a5e21b754a4e1bbc,93.0,7.0
f7a82ce7e16d9687e7cd9a9feb85d187,0.0,100.0
fa7518562603d5c4a7ad69e2e5726f5f,31.0,69.0
fb038c3ed829a992d6d4cc3ce6654290,17.0,83.0
fddb49982f360e8a94aa8642ed545a16,0.0,100.0
fedffbe61a89c5dfcaf78473300cb3c7,41.0,59.0
03f3f6c6fc5282947fec976a86c76c58,0.0,100.0
03fcb1b305029b58d302e2ce53be9e0f,100.0,0.0
0582a842e557634c641d6117fa862e24,80.0,20.0
0631ba089fcd29d70c2e3d2ae75f7cc9,16.0,84.0
0a3dc7aa90796d1a96254e67c1e4378f,0.0,100.0
0b72bd4ea0f7c7c01ae24d4efc3f5044,0.0,100.0
0bbe3f9c489c409d1d6e229ccd23ab00,0.0,100.0
0bdd7c4a155e5f79a8d081741b2828b4,50.0,50.0
0c18f8b98e376d1b4e4ce068a30410ef,3.0,97.0
0ccd8448df3ef40e98bd5b998d443947,0.0,100.0
115acf0e62e6e62aab5e6dcd475d1a32,100.0,0.0
141effa0635e070f437b1e22716d09cf,0.0,100.0
14bcbd36696059065c1d20b957f6bd59,100.0,0.0
153704bb24a28e9a6bb49e8ffde1492e,0.0,100.0
16596c038fc9adb2b7f6eda15ebd291f,0.0,100.0
1687ed4415e7d615460cd56c8093de16,0.0,100.0
16a7aaa3749e194b34172ac400da40b0,0.0,100.0
171001879b5cdac674b6e4910784ade9,37.0,63.0
17c3613df50203d147fc87ccd0f1436d,0.0,100.0
19d06e3a1a4f90b2e7704d257962e122,0.0,100.0
1a99f6821980ac99136dcd2f1e9c8740,50.0,50.0
1b04e3e4deb99316836eb317f939347a,19.0,81.0
1bc95b50343fa934287cf5dd8addca17,86.0,14.0
1be7e085f5416cb9b7bbee08b506ae4a,8.0,92.0
1e9f7344ccc90e357e2afe3c9b912618,98.0,2.0
1eb93307694834407e339c29b71fa727,0.0,100.0
1eccc72bac34be6d4791e43d8874abc4,0.0,100.0
1f1933824a8410104b4d51949b95900c,0.0,100.0
20ba096f2d3da322ed843f6a4bee9a91,68.0,32.0
217f5e7754c92d28fc6835d42f43548d,10.0,90.0
218344619d8fb95d504ccfa11804073f,15.0,85.0
21e04c4536ac1ee11ab991e1dea13c47,5.0,95.0
22c2de9dd51537147e2042c8372d62c5,41.0,59.0
2320a165096346b14be7e17aa2d67157,0.0,100.0
25882fc11893a88810ef1482f9a84a49,25.0,75.0
2942549cb69c93f868f7294460a9befe,4.0,96.0
2b8dec786a8cdf5889309995733b54d4,20.0,80.0
2eaf1c24ddec8f759a5a4d74ba44aebb,13.0,88.0
2f0033672b5d798d3367020fa452b7e3,2.0,98.0
302c6ebc7de25ab0851c6c86bdad6106,100.0,0.0
32fb0afb79c483a66f39391a80354f8c,0.0,100.0
3398f11e14b079df6c5b2e2541ea641e,45.0,55.0
33cbbb27d895673f116a5dd10b32c180,20.0,80.0
34dc21dee723e965b9a5e5ee9c8965b1,33.0,67.0
3678815f853787f941687e1cbe1c90fd,0.0,100.0
378a1f96defa50e36f4b9ae38b26d89a,100.0,0.0
3aea0e67b5747948dbf3f6b0b96a1170,10.0,90.0
3b5f4f19719aa9a67efe63169ce94037,27.0,73.0
3c69ccff8acc065aa5618b36b74703de,100.0,0.0
3d8d2220463b293730e94b6d9cdd6fd0,100.0,0.0
3f22738101baef5ab487491f628f48bf,0.0,100.0
3f829e4bbf06ef5c7e66fb23666e44a5,9.0,91.0
3fa9971fea3a6f59c2d87cf888884fc2,0.0,100.0
3fc2d2c3597b3e7b87c17651f98f6c22,17.0,83.0
401013266745e5661589292315434968,0.0,100.0
41371be284c70c592049717c38e42081,100.0,0.0
42bf85196c63fadb97cc4123d7ecf834,71.0,29.0
4399e7094beb508f0ae99fa29ffed10d,100.0,0.0
44a1a9f5907b7f74666d766251addcdb,0.0,100.0
44c2821de454a55d60f3eb31c28faf56,100.0,0.0
4662efebaa2ef1b42bb1097a941393ef,6.0,94.0
467ef93e6176e6804e902a897b006023,0.0,100.0
48016f549dbc03c0e12190363e687c27,8.0,92.0
49ad23d1ec9fa4bd8d77d02681df5cfa,14.0,86.0
4c5b119e80db91b776bec5a1ec4b302d,0.0,100.0
4c9d1fbce4890fc2731b6a61262313b1,56.0,44.0
4e5bda9137acc28a03969f32fcad74cc,0.0,100.0
4fdabf3e20f3f118022711bf916c6703,11.0,89.0
50375337f11a9d712e209980d03c198d,100.0,0.0
532c149348a870668e12c8abb53bf651,0.0,100.0
578d9dd532e0be0cdd050b5bec4967a1,0.0,100.0
59aff3a8835bab1c3c1725498ef4631a,84.0,16.0
5a5a84625f44b7e7345b4ea6fde06627,87.0,13.0
5a628e687ed08591b18c92a117021354,100.0,0.0
5b3b5dd8bfff055b84047e953cbec593,0.0,100.0
5cc4120b8b591239646054192c31dcf4,100.0,0.0
5cfe9b8fb129f0fe3ffc7b209ac471ed,100.0,0.0
5d4d8d1f8cd41d42cc375dc05d9830fa,43.0,57.0
600121245c0201070cbe7a8b9aa93818,91.0,9.0
60aaa330b5aff236a9de5acf769faf38,22.0,78.0
617974172720b96de92525536de581fa,0.0,100.0
619d756c1bc6c6fcd6e483fccba2d92e,44.0,56.0
61e654de938ad0e111edcd4cb276ad02,0.0,100.0
630eff1b380505a67570dff952ce4ad7,100.0,0.0
6365eae9b4deb122bd2b3bd6558a02e7,100.0,0.0
641d77dd5271fca28764612a028d9c8e,80.0,20.0
662a2fde878a9bef6370fb07c5a28705,0.0,100.0
66fa19b4b1f1645e20520f19dd30fd38,0.0,100.0
6b9ff2319b3a1f076a994924fb764ee3,0.0,100.0
6be2c7d9b4beb7e867114e4d9d25bfed,100.0,0.0
6cea18e92877f11b15280b17416ac030,8.0,92.0
6e46ddf3affd128e516ff39d486a6662,0.0,100.0
6ef77bd3e3cfb00cd02bba48e6e9a9e3,0.0,100.0
77b72cfe26c89df8636dfd51ec85ed95,56.0,44.0
7874884678098f0edf576029131759d8,0.0,100.0
7884a9652e94555c70f96b6be63be216,40.0,60.0
7a1d9028a78f418cb8f01909a348d9b2,29.0,71.0
7b061988b655fa9f9d4ffc41d1d68160,100.0,0.0
7da995c4475a937dfdd1dbc776850f36,31.0,69.0
7e0a3b03133c5c75330162fee599e5f5,0.0,100.0
7e8d1a0b2cfc54da31ce7999e45a2218,0.0,100.0
7fe2dbdfeaf5a38247d08d41a32c6633,0.0,100.0
8074ea1e919ed5dc154c7fe6f1a2e212,47.0,53.0
80c0e8c4457441901351e4abbcf8c75c,94.0,6.0
838b5a042f1761ef0b5981585a0a7f38,46.0,54.0
83f68e12355250e64cbd57b2e51c57ad,100.0,0.0
85144e3460d7d5cbcf2ac3dd4982d031,0.0,100.0
853573b5a907ed8b2f4fec25a92406a2,6.0,94.0
860320be12a1c050cd7731794e231bd3,0.0,100.0
872e74ed09be5d2537336920d33c85e6,20.0,80.0
8734bca48ec1523541587596aa82f71c,8.0,92.0
898dd2ab046b0799b69b6e57dd227554,100.0,0.0
8da60ddc961c6ee8b17d41858f80bb2c,5.0,95.0
8e3a470dfb7d426c470e8e9bdf44df13,58.0,42.0
8f2cec0b8f27c169c1f03a26c05446ba,0.0,100.0
905056c1ac1dad141560467e0a99e1cf,52.0,48.0
92262bf907af914b95a0fc33c3f33bf6,100.0,0.0
9328494eae1f7b446aeca7ed0a14a520,100.0,0.0
99d3d91c1f066b1b837f95a5162d722b,100.0,0.0
9c33495b68df3d91b9644c7fc1334bdf,19.0,81.0
